,questions,answers
0,Q. 1. Explain with example the role of political leaders to determine the outcome of politics of social divisions.  ,"Ans. It depends on how political leaders raise the demands of any community. For example :  It is easier to accommodate demands that are within the constitutional framework and are not at the cost of another community. 1 mark each 3 marks each  The demand for ‘only Sinhala’ was at the cost of the interest and identity of the Tamil community in Sri Lanka.  In Yugoslavia, the leaders of different ethnic communities presented their demands in such a way that these could not be accommodated within a single country."
1,Q. 2. What steps should be taken according to you to promote the unity among the people of India ? ,Ans. Following steps can be undertaken to promote the unity among the people of India :  There should be equal opportunities of representation and no sort of discrimination existing in the society.  More and more people participation in political affairs should be encouraged.  Full religious tolerance and the leverage to minority group should be given to voice their opinion.  1 × 3 = 3
2,"Q. 3. “In a democracy, every expression of social division in politics is not disastrous.” Establish the truth of the statement with the help of an example.","Ans.  Every expression of social division in politics does not lead to disasters because wherever social divisions exist, they are reflected in politics.  In many countries, there are parties that focus only on one community e.g., A.M.K, A1ADMK and BSP in India."
3,Q. 4. “Attempts at forced integration often sow the seeds of disintegration.” Support the statement with suitable arguments. ,"Ans.  The above statement is true from the examples of Belgium and Sri Lanka. If the rulers are willing to share power and accommodate the reasonable demands of minority community, social divisions become less threatening for the country.  But if they suppress such a demand in the name of national unity, the end result is often quite the opposite. Thus with such attempts at forced integration often saw the seeds of integration. 1½ + 1½ = 3"
4,"Q. 5. How is political expression of social division in democracy beneficial ? [Board Term 1, 2011 		In a democracy, political expression of social division is very normal and can be healthy. Justify this statement with suitable arguments ",Ans. Every expression of social division in politics does not lead to disasters but it is beneficial too.  The various disadvantaged groups express their grievances and get the government to attend the same.  Expression of various kinds of social divisions in politics often result in their cancelling one another out and thus reducing their intensity.  Fight against injustice often takes a democratic path voicing their demands in a peaceful and consitutional manner and seeking a fair position through elections.
5,Q. 6. Why do some people think that it’s not correct to politicize social divisions ? Give three reasons. ,"Ans. They think that it is not correct to politicize social divisions because :  It can make social divisions into political division and lead to conflict, violence or even disintegration of a country.  In Northern Ireland, there has been a violent and bitter ethno-political conflict for many years.  It caused disintegration of Yugoslavia into six independent countries."
6,Q. 7. How is overlapping differences different from cross-cutting differences ? ,"Ans.  Social differences which overlap other differences are known as overlapping differences, while when social differences cross-cut one another, it is known as cross-cutting differences.  Cross-cutting social differences are easier to accommodate, while overlapping differences are not.  Overlapping social differences create possibilities of deep social divisions and tensions, while crosscutting differences do not usually lead to conflicts."
7,"Q. 8. What penalty was imposed on ‘Carlos Smith and Norman’ for their action at the 1968 Mexico Olympics ?  Or 		How were Carlos, Smith and Norman penalized for their action at the 1968 Mexico Olympics ? ",Ans.  The International Olympics Committee took back the medals of Carlos and Smith.  There was a severe criticism of Carlos and Smith in the USA.  Norman was not included in the Australian team for the next Olympics. 
8,Q. 9. Explain the two basis of social differences with examples.  Or 		Explain with example different forms of social differences.  Or 		Describe any three origins of social differences. ,"Ans. Different forms of social differences :  Social differences are based on accident of birth. e.g., People around us are male and female, they are tall and short, have different kind of complexions, or have different physical abilities or disabilities.  Some differences are based on choices, e.g., some people are atheists. They don’t believe in God or any religion. Some people choose to follow a religion other than the one in which they were born."
9,Q. 10. Explain overlapping of social differences with an example.  Or 		 “Overlapping social differences create possibilities of deep social divisions and tensions”. Explain.,"Ans.  When one social difference overlaps another difference, it is known as overlapping of social differences.  Overlapping of social differences between Blacks and Whites became a social division in the United States. These differences became the main factor for the Black Power Militant Movement.  Even in India, Dalits face discrimination and injustice. These kinds of situations produce social divisions which are harmful for democracy and weaken the basic foundation of democracy."
